Afghanistan,CAFA Championship
Lebanon,WAFF Championship
Lesotho,African Championship qualification
Lesotho,African Cup of Nations qualification
Lesotho,COSAFA Championship
Lesotho,Friendly
Liberia,African Cup of Nations qualification
Liberia,WAFU Zone A Cup
Libya,African Cup of Nations qualification
Libya,FIFA Unites Women's Series
Liechtenstein,Friendly
Liechtenstein,UEFA Nations League
Lithuania,Aphrodite Cup
Lithuania,Armenia International Friendly Tournament
Lithuania,Baltic Cup
Lithuania,FIFA World Cup qualification
Lithuania,Friendly
Lithuania,Turkish Women's Cup
Lithuania,UEFA Euro qualification
Lithuania,UEFA Nations League
Luxembourg,FIFA World Cup qualification
Luxembourg,Friendly
Luxembourg,UEFA Euro qualification
Luxembourg,UEFA Nations League
Macau,EAFF E-1 Championship
Macau,EAFF E-1 Championship qualification
Macedonia,FIFA World Cup qualification
Macedonia,UEFA Euro qualification
Madagascar,COSAFA Championship
Madagascar,Indian Ocean Island Games
Malawi,African Championship qualification
Malawi,African Cup of Nations qualification
Malawi,CAF Olympic Qualifying Tournament
Malawi,COSAFA Championship
Malawi,Friendly
Malaysia,AFC Asian Cup qualification
Malaysia,AFC Championship
Malaysia,AFF Championship
Malaysia,AFF Women's Cup
Malaysia,Friendly
Malaysia,SAFF Women's Friendly Tournament
Malaysia,Southeast Asian Games
Malaysia,Tri-Nation Cup
Maldives,AFC Asian Cup qualification
Maldives,AFC Olympic Qualifying Tournament
Maldives,AFF Championship
Maldives,Asian Games
Maldives,Friendly
Maldives,Indian Ocean Island Games
Maldives,SAFF Championship
Maldives,South Asian Games
Mali,African Championship
Mali,African Championship qualification
Mali,African Cup of Nations
Mali,African Cup of Nations qualification
Mali,Aisha Buhari Cup
Mali,CAF Olympic Qualifying Tournament
Mali,Friendly
Mali,WAFU Zone A Cup
Mali,WAFU Zone B Cup
Malta,Aphrodite Cup
Malta,FIFA World Cup qualification
Malta,Friendly
Malta,Malta International Tournament
Malta,UEFA Euro qualification
Malta,UEFA Nations League
Malta,VisitMalta Women's Trophy
Martinique,CONCACAF Championship
Martinique,CONCACAF Championship qualification
Martinique,CONCACAF Gold Cup qualification
Mauritania,African Cup of Nations qualification
Mauritania,WAFU Zone A Cup
Mauritius,African Cup of Nations qualification
Mauritius,COSAFA Championship
Mauritius,Indian Ocean Island Games
Mauritius,SAFF Women's Friendly Tournament
Mayotte,Indian Ocean Island Games
Menorca,Island Games
Mexico,Algarve Cup
Mexico,Australian Cup
Mexico,CONCACAF Championship
Mexico,CONCACAF Championship qualification
Mexico,CONCACAF Gold Cup
Mexico,CONCACAF Gold Cup qualification
Mexico,CONCACAF Olympic Qualifying Tournament
Mexico,CONCACAF Pre-Olympic Tournament
Mexico,CONCACAF Pre-Olympic Tournament qualification
Mexico,Central American and Caribbean Games
Mexico,Cyprus Cup
Mexico,FIFA World Cup
Mexico,FIFA World Cup qualification
Mexico,Four Nations Tournament
Mexico,Friendly
Mexico,International Tournament
Mexico,MS&AD Cup
Mexico,Mundialito
Mexico,Olympic Games
Mexico,Pan American Games
Mexico,Peace Queen Cup
Mexico,Pinatar Cup
Mexico,Turkish Women's Cup
Mexico,U.S. Cup
Mexico,Valais Women's Cup
Mexico,Women's Revelations Cup
Mexico,Yongchuan International Tournament
Moldova,FIFA World Cup qualification
Moldova,Friendly
Moldova,Malta International Tournament
Moldova,UEFA Euro qualification
Moldova,UEFA Nations League
Mongolia,AFC Asian Cup qualification
Mongolia,AFC Olympic Qualifying Tournament
Mongolia,Asian Games
Mongolia,EAFF E-1 Championship
Mongolia,EAFF E-1 Championship qualification
Montenegro,FIFA World Cup qualification
Montenegro,Friendly
Montenegro,Istria Cup
Montenegro,UEFA Euro qualification
Montenegro,UEFA Nations League
Morocco,African Championship
Morocco,African Championship qualification
Morocco,African Cup of Nations
Morocco,African Cup of Nations qualification
Morocco,Aisha Buhari Cup
Morocco,Arab Championship
Morocco,CAF Olympic Qualifying Tournament
Morocco,FIFA World Cup
Morocco,Friendly
Morocco,Malta International Tournament
Mozambique,African Championship qualification
Mozambique,African Cup of Nations qualification
Mozambique,African Games
Mozambique,CAF Olympic Qualifying Tournament
Mozambique,COSAFA Championship
Myanmar,AFC Asian Cup
Myanmar,AFC Asian Cup qualification
Myanmar,AFC Championship
Myanmar,AFC Olympic Qualifying Tournament
Myanmar,AFC Olympic qualification
Myanmar,AFF Championship
Myanmar,ASEAN Championship
Myanmar,Asian Games
Myanmar,Four Nations Tournament
Myanmar,Friendly
Myanmar,Gold Cup India
Myanmar,International Women's Championship
Myanmar,Southeast Asian Games
Namibia,African Championship
Namibia,African Championship qualification
Namibia,African Cup of Nations qualification
Namibia,CAF Olympic Qualifying Tournament
Namibia,COSAFA Championship
Namibia,Friendly
Nepal,AFC Asian Cup qualification
Nepal,AFC Championship
Nepal,AFC Olympic Qualifying Tournament
Nepal,Asian Games
Nepal,Friendly
Nepal,Gold Cup India
Nepal,International Women's Championship
Nepal,SAFF Championship
Nepal,South Asian Games
Nepal,WAFF Championship
Netherlands Antilles,CONCACAF Gold Cup qualification
Netherlands,Algarve Cup
Netherlands,Cyprus Cup
Netherlands,FIFA Women's Invitation Tournament
Netherlands,FIFA World Cup
Netherlands,FIFA World Cup qualification
Netherlands,Friendly
Netherlands,International Tournament
Netherlands,Olympic Games
Netherlands,Peace Queen Cup
Netherlands,Tournoi de France
Netherlands,UEFA Euro
Netherlands,UEFA Euro qualification
Netherlands,UEFA Nations League
Netherlands,UEFA Olympic Qualifying Tournament
New Caledonia,OFC Nations Cup
New Caledonia,Pacific Games
New Zealand,AFC Championship
New Zealand,Algarve Cup
New Zealand,Australian Cup
New Zealand,CONCACAF Invitational Tournament
New Zealand,Chunghua Cup
New Zealand,Cup of Nations
New Zealand,Cyprus Cup
New Zealand,FIFA World Cup
New Zealand,Four Nations Tournament
New Zealand,Friendly
New Zealand,MS&AD Cup
New Zealand,Matchworld Women's Cup
New Zealand,OFC Nations Cup
New Zealand,OFC Olympic Qualifying Tournament
New Zealand,Olympic Games
New Zealand,Peace Queen Cup
New Zealand,SheBelieves Cup
New Zealand,Valais Women's Cup
New Zealand,Yongchuan International Tournament
Nicaragua,CONCACAF Championship qualification
Nicaragua,CONCACAF Gold Cup qualification
Nicaragua,CONCACAF Olympic Qualifying Tournament qualification
Nicaragua,CONCACAF Pre-Olympic Tournament qualification
Nicaragua,Central American Games
Nicaragua,Central American and Caribbean Games
Nicaragua,Friendly
Niger,African Cup of Nations qualification
Niger,WAFU Zone B Cup
Nigeria,African Championship
Nigeria,African Championship qualification
Nigeria,African Cup of Nations
Nigeria,African Cup of Nations qualification
Nigeria,African Games
Nigeria,Aisha Buhari Cup
Nigeria,CAF Olympic Qualifying Tournament
Nigeria,Cyprus Cup
Nigeria,FIFA World Cup
Nigeria,Four Nations Tournament
Nigeria,Friendly
Nigeria,Olympic Games
Nigeria,Turkish Women's Cup
Nigeria,WAFU Zone B Cup
Nigeria,Women's Revelations Cup
North Korea,AFC Asian Cup
North Korea,AFC Asian Cup qualification
North Korea,AFC Championship
North Korea,AFC Olympic Qualifying Tournament
North Korea,AFC Olympic qualification
North Korea,Algarve Cup
North Korea,Asian Games
North Korea,Australian Cup
North Korea,Cyprus Cup
North Korea,EAFF E-1 Championship
North Korea,EAFF E-1 Championship qualification
North Korea,FIFA World Cup
North Korea,Four Nations Tournament
North Korea,Friendly
North Korea,Olympic Games
North Korea,Yongchuan International Tournament
North Macedonia,FIFA World Cup qualification
North Macedonia,Friendly
North Macedonia,Turkish Women's Cup
North Macedonia,UEFA Euro qualification
North Macedonia,UEFA Nations League
Northern Ireland,Algarve Cup
Northern Ireland,Cyprus Cup
Northern Ireland,FIFA World Cup qualification
Northern Ireland,Friendly
Northern Ireland,Istria Cup
Northern Ireland,Pinatar Cup
Northern Ireland,Turkish Women's Cup
Northern Ireland,UEFA Euro
Northern Ireland,UEFA Euro qualification
Northern Ireland,UEFA Nations League
Northern Mariana Islands,EAFF E-1 Championship
Northern Mariana Islands,EAFF E-1 Championship qualification
Northern Mariana Islands,Friendly
Norway,Algarve Cup
Norway,FIFA Women's Invitation Tournament
Norway,FIFA World Cup
Norway,FIFA World Cup qualification
Norway,Four Nations Tournament
Norway,Friendly
Norway,Goodwill Games
Norway,Nordic Championship
Norway,Olympic Games
Norway,Tournoi de France
Norway,U.S. Cup
Norway,UEFA Euro
Norway,UEFA Euro qualification
Norway,UEFA Nations League
Norway,UEFA Olympic Qualifying Tournament
Orkney,Island Games
Pakistan,AFC Olympic Qualifying Tournament
Pakistan,Friendly
Pakistan,SAFF Championship
Pakistan,SAFF Women's Friendly Tournament
Pakistan,South Asian Games
Palestine,AFC Asian Cup qualification
Palestine,AFC Olympic Qualifying Tournament
Palestine,AFC Olympic qualification
Palestine,Arab Championship
Palestine,Arab Cup
Palestine,Friendly
Palestine,WAFF Championship
Panama,CONCACAF Championship
Panama,CONCACAF Championship qualification
Panama,CONCACAF Gold Cup
Panama,CONCACAF Gold Cup qualification
Panama,CONCACAF Olympic Qualifying Tournament
Panama,CONCACAF Olympic Qualifying Tournament qualification
Panama,CONCACAF Pre-Olympic Tournament
Panama,CONCACAF Pre-Olympic Tournament qualification
Panama,Central American Games
Panama,FIFA World Cup
Panama,FIFA World Cup qualification
Panama,Friendly
Panama,MS&AD Cup
Panama,Pan American Games
Papua New Guinea,FIFA World Cup qualification
Papua New Guinea,Friendly
Papua New Guinea,OFC Nations Cup
Papua New Guinea,OFC Olympic Qualifying Tournament
Papua New Guinea,Pacific Games
Paraguay,Copa América
Paraguay,FIFA World Cup qualification
Paraguay,Friendly
Paraguay,Pan American Games
Peru,Copa América
Peru,Friendly
Peru,Pan American Games
Philippines,AFC Asian Cup
Philippines,AFC Asian Cup qualification
Philippines,AFC Championship
Philippines,AFC Olympic Qualifying Tournament
Philippines,AFF Championship
Philippines,ASEAN Championship
Philippines,Asian Games
Philippines,Chunghua Cup
Philippines,FIFA World Cup
Philippines,Friendly
Philippines,Pinatar Cup
Philippines,Pink Ladies Cup
Philippines,Southeast Asian Games
Poland,Algarve Cup
Poland,Cyprus Cup
Poland,FIFA World Cup qualification
Poland,Friendly
Poland,Istria Cup
Poland,Pinatar Cup
Poland,Turkish Women's Cup
Poland,UEFA Euro
Poland,UEFA Euro qualification
Poland,UEFA Nations League
Portugal,Algarve Cup
Portugal,FIFA World Cup
Portugal,FIFA World Cup qualification
Portugal,Friendly
Portugal,International Tournament
Portugal,UEFA Euro
Portugal,UEFA Euro qualification
Portugal,UEFA Nations League
Portugal,Yongchuan International Tournament
Prince Edward Island,Island Games
Puerto Rico,CONCACAF Championship
Puerto Rico,CONCACAF Championship qualification
Puerto Rico,CONCACAF Gold Cup qualification
Puerto Rico,CONCACAF Olympic Qualifying Tournament
Puerto Rico,CONCACAF Olympic Qualifying Tournament qualification
Puerto Rico,Central American and Caribbean Games
Puerto Rico,Friendly
Puerto Rico,Turkish Women's Cup
Qatar,WAFF Championship
Republic of Ireland,Algarve Cup
Republic of Ireland,Cyprus Cup
Republic of Ireland,FIFA World Cup
Republic of Ireland,FIFA World Cup qualification
Republic of Ireland,Friendly
Republic of Ireland,Istria Cup
Republic of Ireland,Pinatar Cup
Republic of Ireland,UEFA Euro qualification
Republic of Ireland,UEFA Nations League
Réunion,African Championship
Réunion,African Championship qualification
Réunion,Indian Ocean Island Games
Rhodes,Island Games
Romania,Algarve Cup
Romania,Cyprus Cup
Romania,FIFA World Cup qualification
Romania,Four Nations Tournament
Romania,Friendly
Romania,Istria Cup
Romania,Turkish Women's Cup
Romania,UEFA Euro qualification
Romania,UEFA Nations League
Russia,Algarve Cup
Russia,Cyprus Cup
Russia,FIFA World Cup
Russia,FIFA World Cup qualification
Russia,Four Nations Tournament
Russia,Friendly
Russia,International Tournament
Russia,Pinatar Cup
Russia,Pink Ladies Cup
Russia,Slavic Cup
Russia,U.S. Cup
Russia,UEFA Euro
Russia,UEFA Euro qualification
Rwanda,African Championship qualification
Rwanda,African Cup of Nations qualification
Rwanda,CAF Olympic Qualifying Tournament
Rwanda,CECAFA Championship
Saare County,Island Games
Saint Kitts and Nevis,CONCACAF Championship qualification
Saint Kitts and Nevis,CONCACAF Gold Cup qualification
Saint Kitts and Nevis,CONCACAF Olympic Qualifying Tournament
Saint Kitts and Nevis,CONCACAF Olympic Qualifying Tournament qualification
Saint Lucia,CONCACAF Championship qualification
Saint Lucia,CONCACAF Gold Cup qualification
Saint Lucia,CONCACAF Olympic Qualifying Tournament qualification
Saint Lucia,Windward Islands Tournament
Saint Vincent and the Grenadines,CONCACAF Championship qualification
Saint Vincent and the Grenadines,CONCACAF Gold Cup qualification
Saint Vincent and the Grenadines,CONCACAF Olympic Qualifying Tournament qualification
Saint Vincent and the Grenadines,Windward Islands Tournament
Samoa,OFC Nations Cup
Samoa,OFC Olympic Qualifying Tournament
Samoa,Pacific Games
São Tomé and Príncipe,African Championship qualification
São Tomé and Príncipe,African Cup of Nations qualification
Sápmi,CONIFA World Cup
Saudi Arabia,Friendly
Saudi Arabia,SAFF Women's Friendly Tournament
Saudi Arabia,WAFF Championship
Scotland,Algarve Cup
Scotland,Cyprus Cup
Scotland,FIFA World Cup
Scotland,FIFA World Cup qualification
Scotland,Friendly
Scotland,International Tournament
Scotland,Pinatar Cup
Scotland,UEFA Euro
Scotland,UEFA Euro qualification
Scotland,UEFA Nations League
Senegal,African Championship
Senegal,African Championship qualification
Senegal,African Cup of Nations
Senegal,African Cup of Nations qualification
Senegal,African Games
Senegal,FIFA World Cup qualification
Senegal,Friendly
Senegal,WAFU Zone A Cup
Senegal,WAFU Zone B Cup
Serbia and Montenegro,FIFA World Cup qualification
Serbia and Montenegro,UEFA Euro qualification
Serbia,FIFA World Cup qualification
Serbia,Friendly
Serbia,Istria Cup
Serbia,UEFA Euro qualification
Serbia,UEFA Nations League
Seychelles,COSAFA Championship
Seychelles,Friendly
Seychelles,Indian Ocean Island Games
Shetland Islands,Island Games
Shetland,Island Games
Sierra Leone,African Championship
Sierra Leone,African Championship qualification
Sierra Leone,African Cup of Nations qualification
Sierra Leone,WAFU Zone A Cup
Singapore,AFC Asian Cup qualification
Singapore,AFC Championship
Singapore,AFC Olympic Qualifying Tournament
Singapore,AFF Championship
Singapore,AFF Women's Cup
Singapore,Asian Games
Singapore,Friendly
Singapore,Southeast Asian Games
Slovakia,Cyprus Cup
Slovakia,FIFA World Cup qualification
Slovakia,Friendly
Slovakia,Istria Cup
Slovakia,Pinatar Cup
Slovakia,Slavic Cup
Slovakia,UEFA Euro qualification
Slovakia,UEFA Nations League
Slovenia,FIFA World Cup qualification
Slovenia,Friendly
Slovenia,Istria Cup
Slovenia,Pinatar Cup
Slovenia,Slavic Cup
Slovenia,Turkish Women's Cup
Slovenia,UEFA Euro qualification
Slovenia,UEFA Nations League
Solomon Islands,Friendly
Solomon Islands,OFC Nations Cup
Solomon Islands,OFC Nations Cup qualification
Solomon Islands,OFC Olympic Qualifying Tournament
Solomon Islands,Pacific Games
South Africa,African Championship
South Africa,African Championship qualification
South Africa,African Cup of Nations
South Africa,African Cup of Nations qualification
South Africa,African Games
South Africa,Aisha Buhari Cup
South Africa,CAF Olympic Qualifying Tournament
South Africa,COSAFA Championship
South Africa,Cyprus Cup
South Africa,FIFA World Cup
South Africa,Friendly
South Africa,MS&AD Cup
South Africa,Olympic Games
South Africa,Turkish Women's Cup
South Korea,AFC Asian Cup
South Korea,AFC Asian Cup qualification
South Korea,AFC Championship
South Korea,AFC Olympic Qualifying Tournament
South Korea,AFC Olympic qualification
South Korea,Algarve Cup
South Korea,Arnold Clark Cup
South Korea,Asian Games
South Korea,Australian Cup
South Korea,Cup of Nations
South Korea,Cyprus Cup
South Korea,EAFF E-1 Championship
South Korea,FIFA World Cup
South Korea,Four Nations Tournament
South Korea,Friendly
South Korea,Peace Queen Cup
South Korea,Pink Ladies Cup
South Korea,U.S. Cup
South Sudan,African Cup of Nations qualification
South Sudan,CECAFA Championship
South Sudan,COSAFA Championship
South Sudan,Friendly
Spain,Algarve Cup
Spain,Arnold Clark Cup
Spain,Cup of Nations
Spain,Cyprus Cup
Spain,FIFA World Cup
Spain,FIFA World Cup qualification
Spain,Friendly
Spain,Olympic Games
Spain,SheBelieves Cup
Spain,UEFA Euro
Spain,UEFA Euro qualification
Spain,UEFA Nations League
Sri Lanka,AFC Olympic Qualifying Tournament
Sri Lanka,Friendly
Sri Lanka,SAFF Championship
Sri Lanka,South Asian Games
Sudan,African Cup of Nations qualification
Sudan,Arab Cup
Suriname,CONCACAF Championship qualification
Suriname,CONCACAF Gold Cup qualification
Suriname,CONCACAF Olympic Qualifying Tournament qualification
Suriname,CONCACAF Pre-Olympic Tournament qualification
Suriname,Friendly
Surrey,Friendly
Sweden,Algarve Cup
Sweden,Australian Cup
Sweden,FIFA Women's Invitation Tournament
Sweden,FIFA World Cup
Sweden,FIFA World Cup qualification
Sweden,Four Nations Tournament
Sweden,Friendly
Sweden,Nordic Championship
Sweden,Olympic Games
Sweden,UEFA Euro
Sweden,UEFA Euro qualification
Sweden,UEFA Nations League
Sweden,UEFA Olympic Qualifying Tournament
Switzerland,Algarve Cup
Switzerland,Cyprus Cup
Switzerland,FIFA World Cup
Switzerland,FIFA World Cup qualification
Switzerland,Friendly
Switzerland,MS&AD Cup
Switzerland,UEFA Euro
Switzerland,UEFA Euro qualification
Switzerland,UEFA Nations League
Switzerland,UEFA Olympic Qualifying Tournament
Syria,AFC Asian Cup qualification
Syria,Arab Championship
Syria,Friendly
Syria,WAFF Championship
Székely Land,CONIFA World Cup
Tahiti,OFC Nations Cup
Tahiti,Pacific Games
Taiwan,AFC Asian Cup
Taiwan,AFC Asian Cup qualification
Taiwan,AFC Championship
Taiwan,AFC Olympic Qualifying Tournament
Taiwan,AFC Olympic qualification
Taiwan,AFF Championship
Taiwan,Asian Games
Taiwan,Chunghua Cup
Taiwan,EAFF E-1 Championship
Taiwan,EAFF E-1 Championship qualification
Taiwan,FIFA World Cup
Taiwan,FIFA World Cup qualification
Taiwan,Friendly
Taiwan,Istria Cup
Taiwan,OFC Nations Cup
Taiwan,Peace Queen Cup
Taiwan,Pinatar Cup
Taiwan,Pink Ladies Cup
Taiwan,U.S. Cup
Tajikistan,AFC Asian Cup qualification
Tajikistan,AFC Olympic Qualifying Tournament
Tajikistan,Asian Games
Tajikistan,CAFA Championship
Tajikistan,Friendly
Tamil Eelam,CONIFA World Cup
Tanzania,African Championship
Tanzania,African Championship qualification
Tanzania,African Cup of Nations
Tanzania,African Cup of Nations qualification
Tanzania,African Games
Tanzania,CAF Olympic Qualifying Tournament
Tanzania,CECAFA Championship
Tanzania,COSAFA Championship
Tanzania,Friendly
Thailand,AFC Asian Cup
Thailand,AFC Asian Cup qualification
Thailand,AFC Championship
Thailand,AFC Olympic Qualifying Tournament
Thailand,AFC Olympic qualification
Thailand,AFF Championship
Thailand,ASEAN Championship
Thailand,Asian Games
Thailand,Chunghua Cup
Thailand,Cyprus Cup
Thailand,FIFA Women's Invitation Tournament
Thailand,FIFA World Cup
Thailand,FIFA World Cup qualification
Thailand,Four Nations Tournament
Thailand,Friendly
Thailand,Pink Ladies Cup
Thailand,Southeast Asian Games
Thailand,Yongchuan International Tournament
Tibet,CONIFA World Cup
Timor-Leste,AFC Olympic Qualifying Tournament
Timor-Leste,AFF Championship
Timor-Leste,AFF Women's Cup
Timor-Leste,ASEAN Championship
Togo,African Championship qualification
Togo,African Cup of Nations
Togo,African Cup of Nations qualification
Togo,WAFU Zone B Cup
Tonga,OFC Nations Cup
Tonga,OFC Olympic Qualifying Tournament
Tonga,Pacific Games
Trinidad and Tobago,CONCACAF Championship
Trinidad and Tobago,CONCACAF Championship qualification
Trinidad and Tobago,CONCACAF Gold Cup
Trinidad and Tobago,CONCACAF Gold Cup qualification
Trinidad and Tobago,CONCACAF Invitational Tournament
Trinidad and Tobago,CONCACAF Olympic Qualifying Tournament
Trinidad and Tobago,CONCACAF Olympic Qualifying Tournament qualification
Trinidad and Tobago,CONCACAF Pre-Olympic Tournament
Trinidad and Tobago,CONCACAF Pre-Olympic Tournament qualification
Trinidad and Tobago,Caribbean Queen's Friendly Tournament
Trinidad and Tobago,Central American and Caribbean Games
Trinidad and Tobago,Friendly
Trinidad and Tobago,International Tournament
Trinidad and Tobago,Pan American Games
Tunisia,African Championship
Tunisia,African Championship qualification
Tunisia,African Cup of Nations
Tunisia,African Cup of Nations qualification
Tunisia,Arab Championship
Tunisia,Arab Cup
Tunisia,CAF Olympic Qualifying Tournament
Tunisia,FIFA Unites Women's Series
Tunisia,Friendly
Tunisia,UNAF Tournament
Turkey,FIFA World Cup qualification
Turkey,Friendly
Turkey,UEFA Euro qualification
Turkey,UEFA Nations League
Turkmenistan,CAFA Championship
Turkmenistan,Turkish Women's Cup
Turks and Caicos Islands,CONCACAF Championship qualification
Turks and Caicos Islands,CONCACAF Gold Cup qualification
U.S. Virgin Islands,CONCACAF Olympic Qualifying Tournament qualification
Uganda,African Championship
Uganda,African Championship qualification
Uganda,African Cup of Nations
Uganda,African Cup of Nations qualification
Uganda,CAF Olympic Qualifying Tournament
Uganda,CECAFA Championship
Uganda,COSAFA Championship
Uganda,Friendly
Ukraine,FIFA World Cup qualification
Ukraine,Four Nations Tournament
Ukraine,Friendly
Ukraine,Istria Cup
Ukraine,Pinatar Cup
Ukraine,Turkish Women's Cup
Ukraine,UEFA Euro
Ukraine,UEFA Euro qualification
Ukraine,UEFA Nations League
United Arab Emirates,AFC Asian Cup qualification
United Arab Emirates,Aphrodite Cup
United Arab Emirates,Friendly
United Arab Emirates,WAFF Championship
United States Virgin Islands,CONCACAF Championship qualification
United States Virgin Islands,CONCACAF Gold Cup qualification
United States Virgin Islands,Friendly
United States,Algarve Cup
United States,Australian Cup
United States,CONCACAF Championship
United States,CONCACAF Gold Cup
United States,CONCACAF Invitational Tournament
United States,CONCACAF Olympic Qualifying Tournament
United States,CONCACAF Pre-Olympic Tournament
United States,Chunghua Cup
United States,FIFA Women's Invitation Tournament
United States,FIFA World Cup
United States,FIFA World Cup qualification
United States,Four Nations Tournament
United States,Friendly
United States,Goodwill Games
United States,International Tournament
United States,Kirin Challenge Cup
United States,Mundialito
United States,Olympic Games
United States,Peace Queen Cup
United States,SheBelieves Cup
United States,Tournament of Nations
United States,U.S. Cup
Uruguay,Copa América
Uruguay,Friendly
Uruguay,Pan American Games
Uruguay,Tournoi de France
Uzbekistan,AFC Asian Cup qualification
Uzbekistan,AFC Championship
Uzbekistan,AFC Olympic Qualifying Tournament
Uzbekistan,AFC Olympic qualification
Uzbekistan,Asian Games
Uzbekistan,CAFA Championship
Uzbekistan,Friendly
Uzbekistan,Pink Ladies Cup
Uzbekistan,Turkish Women's Cup
Uzbekistan,Yongchuan International Tournament
Vanuatu,Friendly
Vanuatu,OFC Nations Cup
Vanuatu,OFC Nations Cup qualification
Vanuatu,OFC Olympic Qualifying Tournament
Vanuatu,Pacific Games
Venezuela,Central American and Caribbean Games
Venezuela,Copa América
Venezuela,Friendly
Venezuela,International Tournament
Venezuela,Turkish Women's Cup
Vietnam,AFC Asian Cup
Vietnam,AFC Asian Cup qualification
Vietnam,AFC Championship
Vietnam,AFC Olympic Qualifying Tournament
Vietnam,AFC Olympic qualification
Vietnam,AFF Championship
Vietnam,ASEAN Championship
Vietnam,Asian Games
Vietnam,FIFA World Cup
Vietnam,Four Nations Tournament
Vietnam,Friendly
Vietnam,Southeast Asian Games
Vietnam,Yongchuan International Tournament
Wales,Algarve Cup
Wales,Cyprus Cup
Wales,FIFA World Cup qualification
Wales,Friendly
Wales,Istria Cup
Wales,Matchworld Women's Cup
Wales,Pinatar Cup
Wales,UEFA Euro
Wales,UEFA Euro qualification
Wales,UEFA Nations League
Western Isles,Inter Games
Western Isles,Island Games
Ynys Môn,Inter Games
Ynys Môn,Island Games
Yugoslavia,UEFA Euro qualification
Zambia,African Championship
Zambia,African Championship qualification
Zambia,African Cup of Nations
Zambia,African Cup of Nations qualification
Zambia,CAF Olympic Qualifying Tournament
Zambia,COSAFA Championship
Zambia,FIFA World Cup
Zambia,Friendly
Zambia,Olympic Games
Zambia,Turkish Women's Cup
Zambia,Yongchuan International Tournament
Zanzibar,CECAFA Championship
Zimbabwe,African Championship
Zimbabwe,African Championship qualification
Zimbabwe,African Cup of Nations
Zimbabwe,African Cup of Nations qualification
Zimbabwe,African Games
Zimbabwe,CAF Olympic Qualifying Tournament
Zimbabwe,COSAFA Championship
Zimbabwe,Olympic Games
